Home,Away,Season,Round,Day,Result,true_forecast#home,true_forecast#draw,true_forecast#away,true_rating#Home,true_rating#Away
2,3,2,5,6,away,0.4521381905081713,0.28048347437679344,0.2673783351150353,293.06062480983024,275.0664945378789
2,3,3,5,6,home,0.47198019372289013,0.2759876356037666,0.25203217067334327,331.41926596713046,300.1187280733922
2,3,4,5,6,away,0.5204807881337894,0.26230397213419815,0.2172152397320124,347.76298318419197,284.10148035252274
8,3,0,21,22,home,0.7820358568213776,0.14051850272601651,0.07744564045260595,581.6265539918379,318.6982166954645
8,3,1,21,22,home,0.8068921913845836,0.12587168554873074,0.06723612306668567,589.5637149195599,301.2401414706549
8,3,2,21,22,home,0.8181335609419018,0.11911417807935068,0.06275226097874748,571.3461912257258,270.72068549863315
8,3,3,21,22,draw,0.7828877890597229,0.14002341364412407,0.07708879729615306,561.4399940854094,297.6774847966339
8,3,4,21,22,home,0.7089516955380302,0.18100493204316578,0.11004337241880405,481.638501517648,283.2554772361858
10,3,0,7,8,home,0.93929791866649,0.04160905954693943,0.019093021786570543,831.9450774955175,325.41929169042623
10,3,1,7,8,home,0.958416949147463,0.028683639375250487,0.012899411477286508,871.9238518121183,298.99214194105224
10,3,2,7,8,home,0.9597755041477406,0.027758708325096915,0.01246578752716253,852.4429958280331,273.7391212175281
10,3,3,7,8,home,0.9567079224161176,0.029845972684898657,0.013446104898983804,866.0750896730735,300.15367449065263
10,3,4,7,8,away,0.9560299963279131,0.030306666637616636,0.0136633370344703,849.2437698139234,286.03016601975327
12,3,0,23,24,away,0.25528375337388476,0.27701431486304473,0.4677019317630705,188.81061985984815,317.24855052398556
12,3,1,23,24,draw,0.2903085976521975,0.28562791521101594,0.42406348713678654,201.14451777798308,300.12547510108175
12,3,2,23,24,home,0.3644189887513791,0.29118499425059763,0.34439601699802325,229.1388836120943,271.8447644846362
12,3,3,23,24,away,0.3736588648512429,0.2908489750846305,0.33549216006412663,261.24142495155724,297.3334102666772
12,3,4,23,24,draw,0.3771329022255264,0.29066997085160756,0.332197126922866,250.17418191307675,283.79676836356685
14,3,0,9,10,home,0.24274832629134524,0.27282901895798567,0.4844226547506691,183.60610101534266,323.2178423130768
14,3,1,9,10,away,0.26603704108331705,0.2801253703211245,0.45383758859555845,179.50821433022108,298.6453828918925
14,3,2,9,10,away,0.29771105668735465,0.28691141750377236,0.415377525808873,181.60509872745288,274.64201736125113
14,3,3,9,10,away,0.27464824273931165,0.28231202309670345,0.4430397341639849,187.3529487424027,299.21387508142266
14,3,4,9,10,away,0.25447245512067485,0.2767619495341626,0.46876559534516254,157.22798010653997,286.3778939293678
7,3,0,25,26,home,0.8147680357480838,0.12114577789479528,0.06408618635712093,612.9230914356054,316.0406658451434
7,3,1,25,26,home,0.8395248855999621,0.10603609617658886,0.054439018223449084,626.4955775744144,300.71270434843336
7,3,2,25,26,home,0.8971502393207971,0.06947316512088647,0.033376595558316464,682.9842420145744,271.9919003961297
7,3,3,25,26,away,0.8742639302182478,0.08421701797250358,0.041519051809248704,670.6349167798256,297.4353694525808
7,3,4,25,26,home,0.8899982964553986,0.07411090787778647,0.035890795666814884,682.0108310368782,283.5568816722624
5,3,0,11,12,home,0.9139570606023625,0.058469380303041676,0.027573559094595884,765.6795499502265,321.85669599442235
5,3,1,11,12,home,0.9274223809000506,0.04954974017145958,0.02302787892848984,772.9468041752971,298.3213863127822
5,3,2,11,12,home,0.947408255011371,0.036147049979651555,0.01644469500897742,805.5785358996648,273.7167132768905
5,3,3,11,12,home,0.9495236109777564,0.03471732013514642,0.015759068887097143,838.9565249723289,299.8807393294572
5,3,4,11,12,home,0.9540135526259028,0.03167571158043013,0.014310735793667057,841.0021231115328,285.6135986653638
0,3,0,27,28,home,0.8851513885776415,0.07723839608685837,0.037610215335500054,705.7137528432899,315.35644414084766
0,3,1,27,28,home,0.915270296089017,0.057603474095178755,0.027126229815804283,747.1696013685523,300.5440694502579
0,3,2,27,28,home,0.9414224792047288,0.04018127285688673,0.018396247938384538,785.999215030204,273.15905030453166
0,3,3,27,28,home,0.9213984106362746,0.05355130233212988,0.02505028703159557,758.0386922972596,297.78859106180647
0,3,4,27,28,home,0.9279541363635933,0.049195648042698784,0.02285021559370796,759.0613835157454,283.11481712042524
1,3,0,28,29,draw,0.30672030259230076,0.2882383468390891,0.4050413505686101,229.44023485960975,315.35644414084766
1,3,1,28,29,away,0.3741166726855816,0.2908270126476079,0.3350563146668105,264.77802481362806,300.5440694502579
1,3,2,28,29,draw,0.3773307527675508,0.29065892392392373,0.3320103233085255,239.67682640898053,273.15905030453166
1,3,3,28,29,away,0.32468399008807713,0.290148523785285,0.38516748612663787,225.73386222193867,297.78859106180647
1,3,4,28,29,away,0.2549059342954071,0.27689710215510366,0.46819696354948925,154.34550360170826,283.11481712042524
9,3,0,14,15,away,0.4662974761403724,0.27734459016498675,0.2563579336946408,348.2215046021278,320.7239747751347
9,3,1,14,15,home,0.419537133077154,0.2863156280779802,0.29414723884486577,294.1814778729346,298.29377657847135
9,3,2,14,15,draw,0.425084718039052,0.28546714200183604,0.28944813995911195,272.6496679164346,272.97203601648255
9,3,3,14,15,home,0.45237257313036383,0.2804343911138771,0.2671930357557591,317.72231271879616,299.5704894873509
9,3,4,14,15,away,0.44548863062302924,0.2818347044921981,0.27267666488477266,298.4349896337867,284.9209203534322
12,4,0,0,1,draw,0.3858069364882639,0.2901006734575883,0.3240923900541478,187.68083006067582,215.17620249514587
12,4,1,0,1,draw,0.4222322665381776,0.285911047643316,0.29185668581850643,203.41071228182435,205.68010985257797
12,4,2,0,1,draw,0.42943128850887047,0.28476001104971577,0.28580870044141377,231.5584484913118,228.92042423103072
12,4,3,0,1,away,0.415876509831665,0.2868417948562587,0.29728169531207627,260.01737041396143,266.6380456500146
12,4,4,0,1,draw,0.4015809359464779,0.28863260531600093,0.30978645873752114,244.0489322743733,260.5292968632124
14,4,0,16,17,home,0.3788522568011833,0.29057092136891427,0.33057682182990245,182.4258217595008,214.82959843491324
14,4,1,16,17,home,0.38857346970252327,0.2898830160081063,0.32154351428937045,181.91686543757243,207.4689551183389
14,4,2,16,17,away,0.3547867629719429,0.2913123626292023,0.3539008743988548,179.3428716097237,229.0201917573034
14,4,3,16,17,away,0.3140423994419109,0.28913264724664783,0.39682495331144124,187.42975980976448,267.64439517423784
14,4,4,16,17,away,0.28057878465277863,0.2836660041504121,0.43575521119680927,155.60376505371173,262.535842292719
7,4,0,2,3,home,0.8873582972319201,0.07581594647783485,0.03682575629024514,608.8630022355837,214.85686318369096
7,4,1,2,3,home,0.9017632389686849,0.06646750829535958,0.03176925273595548,624.503433807838,205.008182608391
7,4,2,2,3,home,0.9202304774275334,0.054325042131653,0.025444480440813558,686.6687240598272,229.08828260024578
7,4,3,2,3,home,0.8924462237037749,0.07252658573652154,0.035027190559703485,668.9841071898804,266.3215586595232
7,4,4,2,3,home,0.9010902820471183,0.06690667522537039,0.032003042727511304,679.4305172262289,261.19752381890356
5,4,0,18,19,home,0.9524108934328827,0.03276247544855537,0.01482663111856198,763.4661380482976,214.06735954685306
5,4,1,18,19,home,0.9564085482502432,0.030049442671347147,0.01354200907840964,771.8215689128467,207.10088505589843
5,4,2,18,19,home,0.9591247293963814,0.028201874372994144,0.012673396230624419,807.370442746728,231.45446293100355
5,4,3,18,19,home,0.9581122069638467,0.028890997401335383,0.012996795634817914,839.0886951616208,267.4269537365829
5,4,4,18,19,home,0.9597565760317154,0.02777160077928103,0.01247182318900359,841.0450042933658,262.4228251553517
3,4,0,19,20,draw,0.5833045317758174,0.23962950921790022,0.17706595900628241,319.5080904653118,213.4491338062167
3,4,1,19,20,draw,0.5655056074675806,0.24656747255322758,0.1879269199791918,300.3811440860268,206.45828202017626
3,4,2,19,20,home,0.4851257546926616,0.2726430039035073,0.24223124140383107,271.6340874719107,231.5531777423267
3,4,3,19,20,home,0.4702086426020139,0.27641650998688794,0.25337484741109817,297.1378722551516,267.02233010889
3,4,4,19,20,home,0.45569683762701274,0.2797276924413567,0.26457546993163056,283.2774094580379,262.89051225022564
1,4,0,5,6,away,0.44769125348988503,0.28139600029980477,0.2709127462103102,229.8236196790597,214.8241838104707
1,4,1,5,6,draw,0.5212345282433355,0.262063329252366,0.2167021425042986,269.3148235194963,205.14995123825568
1,4,2,5,6,home,0.4329007063537422,0.2841692995379546,0.28292999410830316,233.60107960270003,228.60541682598426
1,4,3,5,6,away,0.3639886229847391,0.29119560050496274,0.34481577651029816,224.54104667688554,267.5566866697283
1,4,4,5,6,away,0.28075136097726794,0.2837035868185155,0.4355450522042166,155.87460454668488,262.6642160395968
9,4,0,21,22,home,0.6242113118369647,0.22229548786663533,0.1534932002964,347.8756671217484,213.29867279418136
9,4,1,21,22,home,0.5527831829228733,0.25128578462300755,0.1959310324541191,292.38897721882046,207.06858989283458
9,4,2,21,22,away,0.4843732332563281,0.27284206423511587,0.24278470250855605,271.2160640550694,231.63730253255144
9,4,3,21,22,draw,0.4999310147351853,0.2685446767458721,0.23152430851894257,316.9216851823112,266.96767535914614
9,4,4,21,22,home,0.4810901521615323,0.27369983599038167,0.24521001184808605,300.0193311761888,262.6319120788639
11,4,0,7,8,home,0.9160268439939595,0.057104234210160865,0.026868921795879627,662.7496429999374,214.49156074958015
11,4,1,7,8,home,0.9272928552652566,0.049635969289344294,0.023071175445399085,678.9584991654217,204.6535364604508
11,4,2,7,8,home,0.9177683332365704,0.05595394247768133,0.02627772428574834,680.7806077369601,228.71318604422459
11,4,3,7,8,home,0.9053813935087319,0.0641022901271729,0.030516316364095162,693.8231671862995,267.4061435957886
11,4,4,7,8,home,0.9073718483902203,0.06279822449294789,0.029829927116831738,693.1217703669313,262.7952314072296
13,4,0,23,24,away,0.6206004320106175,0.22389937424942302,0.1555001937399595,345.70424144025105,213.68798655702253
13,4,1,23,24,home,0.5835673408834606,0.2395242121937807,0.17690844692275867,313.89394006683585,207.65475875570417
13,4,2,23,24,draw,0.5339693712173124,0.2578763622559416,0.208154266526746,304.8715050251139,232.19031817893784
13,4,3,23,24,home,0.47269341589230895,0.27581348553585805,0.251493098571833,299.5328808004872,267.75540145630754
13,4,4,23,24,away,0.4924665426107885,0.270653869692035,0.2368795876971765,307.6220518624978,262.6447368814411
15,4,0,9,10,away,0.3423197465308693,0.2911256614234627,0.36655459204566804,156.42427098704826,215.25321175027904
15,4,1,9,10,away,0.32547291715370896,0.29021077831635284,0.3843163045299382,134.88619068663746,206.3416195135377
15,4,2,9,10,away,0.32598849847126854,0.2902505044419492,0.38376099708678224,157.15695003360915,228.22112926161734
15,4,3,9,10,away,0.3405445748231297,0.2910658184998512,0.3683896066770191,207.60829747015774,267.75302315860404
15,4,4,9,10,away,0.2818775221039258,0.28394633721504137,0.43417614068103283,156.80296691749953,262.66421336995506
6,4,0,25,26,home,0.5159676344341997,0.2637277771911443,0.220304588374656,275.4022125602708,214.75350188276784
6,4,1,25,26,away,0.5475151201327264,0.2531785943080456,0.1993062855592279,289.6622963928679,207.88967471514098
6,4,2,25,26,away,0.4248314425614821,0.2855072068529986,0.28966135058551934,231.25189210813326,231.74700155691522
6,4,3,25,26,away,0.36661388499568504,0.29112385547685166,0.3422622595274633,226.86389391708278,267.99239437534794
6,4,4,25,26,draw,0.34892319872017663,0.29127494042701485,0.3598018608528085,208.90753477511188,262.8701635342052
0,4,0,11,12,home,0.9327564909031602,0.045991519098819586,0.021251989998020217,703.3521914446069,215.048245419962
0,4,1,11,12,home,0.9500358568394869,0.0343707867747247,0.015593356385788442,747.5405912479624,206.6749051561215
0,4,2,11,12,home,0.9526135569565759,0.03262511523760864,0.014761327805815419,779.0356225497185,228.89009859190497
0,4,3,11,12,home,0.9331812405169135,0.045707584704895714,0.021111174778190807,756.8981895650086,267.46226191082576
0,4,4,11,12,home,0.9358000455454921,0.043955046388444066,0.020244908066063796,759.3497988256589,262.7832445193413
2,4,0,12,13,home,0.513828809427195,0.2643922239767241,0.22177896659608087,274.31944236783954,215.09788427840513
2,4,1,12,13,draw,0.5634871015990388,0.24732973553518806,0.18918316286577308,299.5683953114896,207.01397548217795
2,4,2,12,13,home,0.5242334679471732,0.2610978526303257,0.2146686794225011,294.49071256537593,228.3223993013521
2,4,3,12,13,draw,0.5149021021776474,0.2640596285722553,0.2210382692500972,326.9879092108999,267.05023121315344
2,4,4,12,13,draw,0.5542405614131618,0.2507557761585308,0.19500366242830747,349.21293587249664,262.90970458302485
8,4,0,28,29,home,0.8707452574289026,0.086458429698267,0.042796312872830346,583.9721571781184,216.0447810158686
8,4,1,28,29,home,0.8800238883824834,0.08053309900458178,0.03944301261293491,589.8792822489695,207.76988226863457
8,4,2,28,29,home,0.8506707655678123,0.09911184124106608,0.050217393191121576,573.0076676376843,233.02905449251887
8,4,3,28,29,home,0.8146731023457876,0.12120297993245827,0.06412391772175419,565.1082355392102,268.33062699425113
8,4,4,28,29,draw,0.7337820592887836,0.1677084628155325,0.09850947789568396,481.7425620220321,262.7597681428367
10,4,0,14,15,home,0.9677778916911209,0.022293431824020445,0.0099286764848586,831.8163392035606,214.75803923355218
10,4,1,14,15,home,0.9756804052913546,0.016868036751456643,0.007451557957188743,871.53837268978,206.2295914939472
10,4,2,14,15,away,0.9686904598516862,0.021668345402681345,0.00964119474563247,850.7663677664642,228.76265613232098
10,4,3,14,15,home,0.9634370758380697,0.02526163065591637,0.011301293506013952,862.0651992922861,266.8197906445141
10,4,4,14,15,home,0.9615816674314682,0.02652772662671806,0.01189060594181375,849.4309443120513,262.7568205387604
13,5,0,0,1,away,0.05668680483391619,0.1096441636847224,0.8336690314813614,347.3216160401408,765.9644309049633
13,5,1,0,1,away,0.04628560485794164,0.09248564593321196,0.8612287492088464,317.5338403838251,771.789381702323
13,5,2,0,1,away,0.03783021567778677,0.07763599391269693,0.8845337904095163,311.63140511011864,800.9785361446164
13,5,3,0,1,away,0.02856926534643589,0.06038761494471334,0.9110431197088508,300.91773078871057,838.6574753227187
13,5,4,0,1,away,0.028781168099865417,0.060794218262166244,0.9104246136379683,304.2699606827241,840.7417144518873
15,5,0,16,17,draw,0.018963320191882516,0.041343781301851346,0.9396928985062661,156.68354014051985,764.3674154717146
15,5,1,16,17,away,0.015815550902286812,0.034835346928577704,0.9493491021691355,132.8128469645916,771.282786538292
15,5,2,16,17,away,0.014767645813341779,0.03263840724739375,0.9525939469392645,157.24526742433585,807.3184027315248
15,5,3,16,17,away,0.016779943780751427,0.03684378307780356,0.946376273141445,210.33531614870756,838.7767505326793
15,5,4,16,17,away,0.01202699940754337,0.026820054909041935,0.9611529456834147,157.1764843216157,841.926700483444
6,5,0,2,3,away,0.036719558333932034,0.07562281016469796,0.88765763150137,272.07139684647694,766.5772382380114
6,5,1,2,3,draw,0.03776241503183764,0.07751352231182118,0.8847240626563412,282.707128639499,772.3649775314968
6,5,2,2,3,away,0.024437051199848736,0.05234359770489039,0.9232193510952609,237.2284860969545,801.7141886648884
6,5,3,2,3,away,0.018398446440829885,0.04018578825516972,0.9414157653040004,226.03560748278824,838.8554820809924
6,5,4,2,3,away,0.01664005227765819,0.03655324051077791,0.9468067072115639,211.01262984169298,840.8730712926139
4,5,0,3,4,away,0.026385440613186484,0.056163861299531215,0.9174506980872823,215.11187074900198,766.4790590221162
4,5,1,3,4,away,0.02404500326450909,0.05156892803765689,0.924386068697834,205.42419292278692,772.6724037480476
4,5,2,3,4,away,0.023203469072838323,0.04989929159398809,0.9268972393331736,229.53060377597947,802.860032913938
4,5,3,3,4,away,0.023374201475106715,0.0502387834183623,0.926387015106531,266.0709040207526,838.1493464966301
4,5,4,3,4,away,0.022568840312582994,0.04863400038847798,0.928797159298939,262.3844552242588,840.4440646920043
2,5,0,19,20,draw,0.037761694385421984,0.07751222027757332,0.8847260853370047,272.9973567136712,762.6585110731157
2,5,1,19,20,draw,0.04131496913993371,0.08385711861313294,0.8748279122469333,297.06381971406745,771.1201035067245
2,5,2,19,20,away,0.033302033455159474,0.06933444384848786,0.8973635226963527,295.8210391862446,807.1989802070867
2,5,3,19,20,away,0.033222805215369244,0.06918696624658727,0.8975902285380435,327.0942619485633,838.8828479507929
2,5,4,19,20,away,0.03745804078451742,0.07696303772052149,0.8855789214949611,349.94448811140524,841.0038656261053
8,5,0,5,6,away,0.19423103127380414,0.2503109023629372,0.5554580663632587,579.0178191073672,766.1426072308236
8,5,1,5,6,home,0.1974258505609614,0.252131045504979,0.5504431039340596,590.5236720832851,774.2672012736873
8,5,2,5,6,draw,0.1543795827017712,0.223006892077656,0.6226135252205728,569.9682316731096,803.410929530417
8,5,3,5,6,draw,0.12224421494770177,0.19394345048283812,0.6838123345694601,559.812681677484,838.370615020352
8,5,4,5,6,away,0.08017595611251216,0.1442672143367495,0.7755568295507383,483.8069804272647,840.466767807146
10,5,0,21,22,away,0.5317006353428603,0.2586388334721978,0.20966053118494193,833.5688552139133,762.406712555769
10,5,1,21,22,home,0.5759647497738078,0.24253705197299175,0.18149819825320046,872.2466129668263,771.2083010648813
10,5,2,21,22,draw,0.48840108197089727,0.27176604648077385,0.23983287154832889,849.77049099801,807.5044905403554
10,5,3,21,22,home,0.46223637499328085,0.27828060358018764,0.2594830214265315,863.2641765853498,838.4879616629671
10,5,4,21,22,away,0.43521962344903153,0.2837616179142029,0.28101875863676556,848.1910921726421,841.6221182288969
12,5,0,7,8,away,0.022603552443955732,0.048703345142225074,0.9286931024138192,188.34506247537803,766.1426072308236
12,5,1,7,8,away,0.023465314028718764,0.05041979875545477,0.9261148872158265,202.85271154354464,774.2672012736873
12,5,2,7,8,away,0.023151116709450248,0.049795115000964896,0.9270537682895849,229.69610477957983,803.410929530417
12,5,3,7,8,away,0.02264430862340605,0.04878474382358189,0.9285709475530121,260.8802641526166,838.370615020352
12,5,4,7,8,away,0.020573925481822908,0.04462186262124579,0.9348042118969313,246.64306095361982,840.466767807146
14,5,0,23,24,away,0.02202154646868759,0.047538558602169156,0.9304398949291433,180.2005793714041,762.4449593087234
14,5,1,23,24,home,0.021289295499157812,0.04606669616253101,0.9326440083383112,182.84495066621065,770.8502356954527
14,5,2,23,24,away,0.016941818044235668,0.03717964641086713,0.9458785355448972,180.341799317491,807.1556827376012
14,5,3,23,24,away,0.014703039852692834,0.032502461106462266,0.9527944990408449,187.3476097916026,838.1624119603098
14,5,4,23,24,away,0.011948655549702036,0.02665217499164574,0.9613991694586522,155.49664037510743,841.3492901613658
7,5,0,9,10,home,0.2270589849645741,0.2666931128246087,0.5062479022108172,611.3409394833388,765.5064244396393
7,5,1,9,10,home,0.2310121697260098,0.26833664262759094,0.5006511876463993,623.1986082538749,773.6327335969263
7,5,2,9,10,away,0.2669239623623175,0.2803628956826151,0.4527131419550674,686.0186064344317,804.3995395452847
7,5,3,9,10,away,0.21316478236984526,0.26037163159941434,0.5264635860307404,670.8002810837407,838.4591733064228
7,5,4,9,10,draw,0.2216567644540779,0.2643375193393026,0.5140057162066195,680.9014195523492,840.2410069404442
0,5,0,25,26,home,0.34429079203840907,0.29118226243197154,0.3645269455296194,704.7249758490141,762.0967732056744
0,5,1,25,26,away,0.39280926000468874,0.2895165937142208,0.3176741462810905,747.884698466295,770.471169312223
0,5,2,25,26,home,0.3918113020438869,0.2896065105848317,0.31858218737128136,785.742696005434,809.026836128568
0,5,3,25,26,away,0.3146433098375011,0.28919887590868365,0.39615781425381524,757.842645303948,837.5926071025359
0,5,4,25,26,away,0.31199477360032424,0.2888988670222143,0.3991063593774615,758.8831662224017,840.6848325603152
3,5,0,26,27,draw,0.048515700670265005,0.09626525050769896,0.855219048822036,316.0406658451434,762.0632849979822
3,5,1,26,27,away,0.042430576546593324,0.08581855424850282,0.8717508692049039,300.71270434843336,770.134200354096
3,5,2,26,27,away,0.028548924025756817,0.06034855359989555,0.9111025223743476,271.9919003961297,809.853843772267
3,5,3,26,27,away,0.028116837790627125,0.05951757698374005,0.9123655852256328,297.4353694525808,837.9132006577421
3,5,4,26,27,away,0.025403402397956576,0.05424450654174606,0.9203520910602974,283.5568816722624,841.4136352727725
1,5,0,12,13,home,0.029059306676655683,0.061327051506123054,0.9096136418172213,230.46288736898555,765.2839855308341
1,5,1,12,13,away,0.0346666988517178,0.07186256158933002,0.8934707395589522,268.10700736687977,772.5559894683563
1,5,2,12,13,away,0.02362305774576845,0.050732933818759096,0.9256440084354725,236.11460774842885,806.3855185814045
1,5,3,12,13,away,0.018142965706767655,0.039660628719809354,0.942196405573423,223.8237571836789,839.017555562572
1,5,4,12,13,away,0.011982517145928018,0.02672474633707267,0.9612927365169993,155.7080385542896,841.0833235247966
9,5,0,28,29,away,0.057480218190725796,0.11090485441824727,0.8316149273910269,345.99706799055264,762.1830764261684
9,5,1,28,29,away,0.040297673863255445,0.08205583519671211,0.8776464909400324,291.25751139515876,769.6457468393595
9,5,2,28,29,away,0.02838981031482324,0.06004282676211237,0.9115673629230644,270.3491336404946,809.1698662321023
9,5,3,28,29,away,0.031296036706424335,0.0655765041967824,0.9031274590967933,315.75368655191033,837.8316183929217
9,5,4,28,29,away,0.027941392510928753,0.059179486460363084,0.9128791210287082,300.26713389652497,841.8182849789841
11,5,0,14,15,draw,0.2869850989178129,0.2849934009939344,0.42802150008825274,663.5003644545874,765.1790352987015
11,5,1,14,15,away,0.299507939930142,0.28719642533043166,0.4132956347394263,680.1839332810592,771.7909504859576
11,5,2,14,15,away,0.26094831195425894,0.278706849367378,0.46034483867836307,683.645233977077,807.1528193953391
11,5,3,14,15,away,0.23877382029341265,0.2713713415520018,0.4898548381545855,695.4223754501214,838.658005827152
11,5,4,14,15,away,0.23297316635431842,0.26912719507131555,0.49789963857436603,693.0657248185341,841.6654756317732
14,6,0,0,1,home,0.30546868413617245,0.28806912738636875,0.4064621884774588,185.39229116830967,272.2906221643454
14,6,1,0,1,draw,0.2846002555832494,0.28451543707878363,0.43088430733796695,177.4279183047198,281.0538992824758
14,6,2,0,1,home,0.35248786340881644,0.2913082166588638,0.35620391993231976,185.9242337448976,237.2777913373165
14,6,3,0,1,away,0.37382793465841613,0.2908409220350569,0.33533114330652697,190.25227157803621,226.2238672950311
14,6,4,0,1,away,0.3495150662499218,0.29128274081477873,0.3592021929352995,158.28123019349616,211.8098081765828
7,6,0,16,17,home,0.8480035284701335,0.10077552980708251,0.05122094172278402,611.4661619420979,274.9615803158528
7,6,1,16,17,home,0.8480673514351414,0.10073576912278949,0.051196879442069035,624.7618996402019,288.1747770736358
7,6,2,16,17,home,0.9183670527961527,0.05555812261693163,0.02607482458691569,685.1352788122841,231.7412446254332
7,6,3,16,17,home,0.9153600145637812,0.05754428470731666,0.027095700728902126,671.1812752039743,224.36283347263378
7,6,4,16,17,home,0.9262504444838132,0.05032963268788826,0.023419922828298564,681.5070265399028,209.76207850954648
5,6,0,17,18,home,0.9329751088518413,0.04584538947225961,0.021179501675899076,764.004206591858,275.11846295790315
5,6,1,17,18,home,0.9308780207735574,0.04724617575056703,0.02187580347587552,771.8113108900941,288.4353958253738
5,6,2,17,18,draw,0.9589235307409263,0.02833884774073843,0.012737621518335318,807.2620366848842,232.19938673031413
5,6,3,17,18,home,0.967385234421137,0.02256227680197445,0.01005248877688853,839.030229651577,224.05828308196973
5,6,4,17,18,away,0.9706059694836917,0.020355051535813354,0.009038978980494917,841.7786364809197,208.9238069493707
3,6,0,3,4,home,0.5090504044733678,0.26585244421799104,0.22509715130864114,328.1078065289717,272.073544468703
3,6,1,3,4,away,0.4493694107154981,0.28105583173355714,0.2695747575509448,299.0938622245188,282.9636717159388
3,6,2,3,4,draw,0.48238861506896247,0.27336267028547845,0.24424871464555906,274.7223762473771,236.46815858571108
3,6,3,3,4,away,0.5380600482316038,0.256483754821626,0.20545619694677014,300.85264163821205,225.43009836491552
3,6,4,3,4,home,0.5336839443930433,0.25797267740003693,0.20834337820691975,283.92597852195644,211.43595116202627
1,6,0,19,20,draw,0.3591752832406375,0.2912830697915224,0.34954164696784007,227.79293003667178,274.2838372448273
1,6,1,19,20,home,0.3951492472601874,0.2892971564281144,0.3155535963116982,266.9872002899429,287.9402341581962
1,6,2,19,20,home,0.43412593107123043,0.2839551731777373,0.2819188957510323,238.28637540660088,232.45919284319766
1,6,3,19,20,home,0.4248510791292738,0.28550410511865043,0.2896448157520758,224.6678616804497,225.14957744922432
1,6,4,19,20,draw,0.3497552540852308,0.2912856469786453,0.35895909893612393,156.24185251174438,209.5943839051893
9,6,0,5,6,home,0.5374756444213515,0.2566841014950165,0.20584025408363196,348.38127839398754,273.35057339496103
9,6,1,5,6,home,0.4448510066612926,0.2819600464574726,0.2731889468812348,297.4429420989939,284.35912952789016
9,6,2,5,6,home,0.48099034410667274,0.2737256393853624,0.24528401650796489,271.9429376878685,234.62215310702834
9,6,3,5,6,home,0.566606614247466,0.24614954872248898,0.18724383703004513,319.5591896724785,224.88928413625277
9,6,4,5,6,home,0.5546485058559073,0.25060692673102714,0.1947445674130656,298.18834516905457,211.60988759071674
11,6,0,21,22,home,0.8849857911225293,0.07734502480516584,0.03766918407230484,664.8232414480152,274.73725587083317
11,6,1,21,22,home,0.8857298141553253,0.0768658296655527,0.03740435617912208,679.9007213944791,288.5930116589448
11,6,2,21,22,home,0.9175159817791968,0.05612072073465284,0.026363297486150402,684.4182185622116,232.90731146706602
11,6,3,21,22,home,0.9258528487090852,0.050594068248653624,0.023553083042261135,696.4172722214794,225.6399952739354
11,6,4,21,22,home,0.9309569707440946,0.047193478594591415,0.021849550661314072,692.8409009716704,209.26037842955205
13,6,0,7,8,draw,0.5361542116022938,0.25713540692268433,0.20671038147502188,347.48073084102566,273.3357835893218
13,6,1,7,8,home,0.4707339414605566,0.2762898907447823,0.25297616779466114,315.86642807644057,285.39946096598266
13,6,2,7,8,home,0.5387048212751346,0.2562621751227982,0.2050330036020671,309.543928792715,233.6889887149605
13,6,3,7,8,away,0.539263458559569,0.2560697416795912,0.20466679976083976,301.1038440462539,224.8742012346265
13,6,4,7,8,draw,0.56391225398507,0.24716960591249865,0.18891814010243124,304.68485247984626,211.84232149225258
15,6,0,23,24,draw,0.26655518506540554,0.2802644811431314,0.45318033379146305,156.44789070291046,275.14306802031285
15,6,1,23,24,home,0.22315329365165448,0.26500289954307266,0.5118438068052729,131.5627953887763,289.4601438887809
15,6,2,23,24,draw,0.3257719281868995,0.29023390961738876,0.38399416219571175,161.0299657403737,232.2584506425745
15,6,3,23,24,home,0.40165857812587913,0.2886240387288698,0.30971738314525105,209.93358136400727,226.36009986526147
15,6,4,23,24,draw,0.35477417737315264,0.29131237661650633,0.353913446010341,158.46789739849987,208.1543809203082
0,6,0,9,10,home,0.907490176546704,0.06272063637831277,0.0297891870749832,703.5266851528562,272.96536799222457
0,6,1,9,10,home,0.9214838874390058,0.053494648381726795,0.02502146417926747,746.2103638518304,285.7634584298714
0,6,2,9,10,home,0.9512670333201989,0.0335373958580289,0.015195570821772178,778.7602713099482,233.52042459053345
0,6,3,9,10,home,0.9479549197153644,0.03577777101213795,0.01626730927249763,758.0478420973261,224.34839601151333
0,6,4,9,10,home,0.9521302097101094,0.032952684171324645,0.014917106118565926,760.0830139339446,211.71348430483883
4,6,0,10,11,home,0.34380226430973193,0.29116919533709434,0.3650285403531737,215.25321175027904,272.98579355519115
4,6,1,10,11,home,0.3146773847731572,0.2892025992251425,0.39612001600170027,206.3416195135377,286.0652461548385
4,6,2,10,11,away,0.4191682674170063,0.2863698706012921,0.2944618619817016,228.22112926161734,232.5859068986365
4,6,3,10,11,draw,0.4906258893105291,0.2711606398535199,0.238213470835951,267.75302315860404,224.00316265284138
4,6,4,10,11,home,0.501715729728456,0.26802768312400077,0.2302565871475432,262.66421336995506,211.52038906149266
2,6,0,26,27,away,0.4201422512490631,0.286226053475815,0.2936316952751219,271.7909794915157,275.4892237083475
